Date,Country,City,SKU,Product_Name,Product_Category,Promotion,Competitor_Promo,Units_Sold,Price,Revenue,Competitor_Brand,Comp_Price
2025-05-17,Germany,Munich,SKU_3,Oral-B Electric Toothbrush,Personal Care,BOGO,,6,5.0,30.0,Colgate,5.8
2025-05-17,Germany,Munich,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Tampax,5.76
2025-05-17,Germany,Hamburg,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,5,6.0,30.0,L'Oreal,6.95
2025-05-17,Germany,Hamburg,SKU_2,Gillette Mach3 Razor,Personal Care,BOGO,,2,15.0,30.0,Schick,17.17
2025-05-17,Germany,Hamburg,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Elmex,5.85
2025-05-17,Germany,Hamburg,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Tampax,5.19
2025-05-17,France,Paris,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,10,6.0,60.0,Pantene,7.09
2025-05-17,France,Paris,SKU_2,Gillette Mach3 Razor,Personal Care,Seasonal Discount,,4,15.0,60.0,BIC,15.23
2025-05-17,France,Paris,SKU_3,Oral-B Electric Toothbrush,Personal Care,BOGO,,7,5.0,35.0,Elmex,5.59
2025-05-17,France,Paris,SKU_4,Always Maxi Pads,Feminine Care,Seasonal Discount,,4,5.0,20.0,Natracare,5.57
2025-05-17,France,Lyon,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,L'Oreal,7,6.0,42.0,L'Oreal,6.88
2025-05-17,France,Lyon,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,BIC,16.82
2025-05-17,France,Lyon,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Colgate,4.55
2025-05-17,France,Lyon,SKU_4,Always Maxi Pads,Feminine Care,Clearance,,2,5.0,10.0,Carefree,5.61
2025-05-17,France,Marseille,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,L'Oreal,5.44
2025-05-17,France,Marseille,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,Wilkinson,15.9
2025-05-17,France,Marseille,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,2,5.0,10.0,Colgate,5.76
2025-05-17,France,Marseille,SKU_4,Always Maxi Pads,Feminine Care,BOGO,,2,5.0,10.0,Tampax,5.74
2025-05-17,Italy,Rome,SKU_1,Head & Shoulders Shampoo,Personal Care,Seasonal Discount,,10,6.0,60.0,L'Oreal,6.91
2025-05-17,Italy,Rome,SKU_2,Gillette Mach3 Razor,Personal Care,BOGO,,3,15.0,45.0,Wilkinson,16.21
2025-05-17,Italy,Rome,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,9,5.0,45.0,Elmex,4.78
2025-05-17,Italy,Rome,SKU_4,Always Maxi Pads,Feminine Care,Bundle Deal,,5,5.0,25.0,Carefree,5.26
2025-05-17,Italy,Milan,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,4,6.0,24.0,Pantene,6.33
2025-05-17,Italy,Milan,SKU_2,Gillette Mach3 Razor,Personal Care,Seasonal Discount,,6,15.0,90.0,Wilkinson,14.96
2025-05-17,Italy,Milan,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Philips,5.14
2025-05-17,Italy,Milan,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,4,5.0,20.0,Natracare,5.81
2025-05-17,Italy,Naples,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,8,6.0,48.0,Pantene,6.33
2025-05-17,Italy,Naples,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,BIC,2,15.0,30.0,Schick,16.67
2025-05-17,Italy,Naples,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,2,5.0,10.0,Philips,5.24
2025-05-17,Italy,Naples,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Carefree,5.43
2025-05-18,Germany,Berlin,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,4,6.0,24.0,Pantene,5.57
2025-05-18,Germany,Berlin,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,Schick,17.69
2025-05-18,Germany,Berlin,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Philips,5.15
2025-05-18,Germany,Berlin,SKU_4,Always Maxi Pads,Feminine Care,Seasonal Discount,,3,5.0,15.0,Tampax,5.62
2025-05-18,Germany,Munich,SKU_1,Head & Shoulders Shampoo,Personal Care,Clearance,,7,6.0,42.0,Herbal Essences,6.6
2025-05-18,Germany,Munich,SKU_2,Gillette Mach3 Razor,Personal Care,New Product Launch,,4,15.0,60.0,Wilkinson,17.1
2025-05-18,Germany,Munich,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,2,5.0,10.0,Elmex,4.55
2025-05-18,Germany,Munich,SKU_4,Always Maxi Pads,Feminine Care,BOGO,,3,5.0,15.0,Tampax,5.9
2025-05-18,Germany,Hamburg,SKU_1,Head & Shoulders Shampoo,Personal Care,Seasonal Discount,,4,6.0,24.0,Pantene,6.89
2025-05-18,Germany,Hamburg,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,6,15.0,90.0,Schick,17.25
2025-05-18,Germany,Hamburg,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Philips,5.2
2025-05-18,Germany,Hamburg,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,3,5.0,15.0,Carefree,5.69
2025-05-18,France,Paris,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,6,6.0,36.0,Pantene,6.44
2025-05-18,France,Paris,SKU_2,Gillette Mach3 Razor,Personal Care,Seasonal Discount,,10,15.0,150.0,Schick,15.77
2025-05-18,France,Paris,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Philips,5.68
2025-05-18,France,Paris,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,5,5.0,25.0,Carefree,5.44
2025-05-18,France,Lyon,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,7,6.0,42.0,Pantene,5.54
2025-05-18,France,Lyon,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,4,15.0,60.0,Wilkinson,14.92
2025-05-18,France,Lyon,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,9,5.0,45.0,Philips,5.43
2025-05-18,France,Lyon,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Tampax,5.86
2025-05-18,France,Marseille,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,5,6.0,30.0,Herbal Essences,7.08
2025-05-18,France,Marseille,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,4,15.0,60.0,Schick,17.28
2025-05-18,France,Marseille,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,2,5.0,10.0,Colgate,4.88
2025-05-18,France,Marseille,SKU_4,Always Maxi Pads,Feminine Care,New Product Launch,,4,5.0,20.0,Natracare,5.21
2025-05-18,Italy,Rome,SKU_1,Head & Shoulders Shampoo,Personal Care,Seasonal Discount,,6,6.0,36.0,Herbal Essences,6.18
2025-05-18,Italy,Rome,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,4,15.0,60.0,Wilkinson,15.47
2025-05-18,Italy,Rome,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Colgate,4.57
2025-05-18,Italy,Rome,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Tampax,4.76
2025-05-18,Italy,Milan,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,8,6.0,48.0,L'Oreal,5.68
2025-05-18,Italy,Milan,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,6,15.0,90.0,Schick,16.28
2025-05-18,Italy,Milan,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Elmex,5.12
2025-05-18,Italy,Milan,SKU_4,Always Maxi Pads,Feminine Care,BOGO,,8,5.0,40.0,Natracare,4.99
2025-05-18,Italy,Naples,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,3,6.0,18.0,L'Oreal,6.2
2025-05-18,Italy,Naples,SKU_2,Gillette Mach3 Razor,Personal Care,Bundle Deal,,2,15.0,30.0,BIC,14.96
2025-05-18,Italy,Naples,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,6,5.0,30.0,Philips,5.64
2025-05-18,Italy,Naples,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,3,5.0,15.0,Natracare,4.75
2025-05-19,Germany,Berlin,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,4,6.0,24.0,Pantene,5.5
2025-05-19,Germany,Berlin,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,BIC,16.43
2025-05-19,Germany,Berlin,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Philips,4.85
2025-05-19,Germany,Berlin,SKU_4,Always Maxi Pads,Feminine Care,New Product Launch,,2,5.0,10.0,Tampax,5.47
2025-05-19,Germany,Munich,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,3,6.0,18.0,L'Oreal,5.51
2025-05-19,Germany,Munich,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,Wilkinson,14.61
2025-05-19,Germany,Munich,SKU_3,Oral-B Electric Toothbrush,Personal Care,Clearance,,4,5.0,20.0,Colgate,4.73
2025-05-19,Germany,Munich,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,3,5.0,15.0,Carefree,4.94
2025-05-19,Germany,Hamburg,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,1,6.0,6.0,L'Oreal,5.99
2025-05-19,Germany,Hamburg,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,BIC,15.73
2025-05-19,Germany,Hamburg,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Elmex,5.28
2025-05-19,Germany,Hamburg,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Carefree,5.45
2025-05-19,France,Paris,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,4,6.0,24.0,Herbal Essences,6.0
2025-05-19,France,Paris,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,5,15.0,75.0,BIC,15.89
2025-05-19,France,Paris,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Colgate,5.99
2025-05-19,France,Paris,SKU_4,Always Maxi Pads,Feminine Care,Clearance,Natracare,2,5.0,10.0,Natracare,4.82
2025-05-19,France,Lyon,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,Herbal Essences,5.67
2025-05-19,France,Lyon,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,Wilkinson,17.29
2025-05-19,France,Lyon,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,1,5.0,5.0,Elmex,5.12
2025-05-19,France,Lyon,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,3,5.0,15.0,Tampax,5.77
2025-05-19,France,Marseille,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,Herbal Essences,6.16
2025-05-19,France,Marseille,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,BIC,13.6
2025-05-19,France,Marseille,SKU_3,Oral-B Electric Toothbrush,Personal Care,Seasonal Discount,,3,5.0,15.0,Colgate,5.06
2025-05-19,France,Marseille,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,1,5.0,5.0,Tampax,5.42
2025-05-19,Italy,Rome,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,13,6.0,78.0,Herbal Essences,6.21
2025-05-19,Italy,Rome,SKU_2,Gillette Mach3 Razor,Personal Care,BOGO,,11,15.0,165.0,BIC,15.57
2025-05-19,Italy,Rome,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,5,5.0,25.0,Philips,6.0
2025-05-19,Italy,Rome,SKU_4,Always Maxi Pads,Feminine Care,Seasonal Discount,,2,5.0,10.0,Tampax,5.32
2025-05-19,Italy,Milan,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,6,6.0,36.0,L'Oreal,6.65
2025-05-19,Italy,Milan,SKU_2,Gillette Mach3 Razor,Personal Care,Seasonal Discount,,2,15.0,30.0,BIC,16.74
2025-05-19,Italy,Milan,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,7,5.0,35.0,Philips,4.5
2025-05-19,Italy,Milan,SKU_4,Always Maxi Pads,Feminine Care,Clearance,,1,5.0,5.0,Natracare,5.33
2025-05-19,Italy,Naples,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,Pantene,7.13
2025-05-19,Italy,Naples,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,4,15.0,60.0,Schick,16.88
2025-05-19,Italy,Naples,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Elmex,5.01
2025-05-19,Italy,Naples,SKU_4,Always Maxi Pads,Feminine Care,Clearance,,1,5.0,5.0,Natracare,5.05
2025-05-20,Germany,Berlin,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,4,6.0,24.0,Herbal Essences,5.95
2025-05-20,Germany,Berlin,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,4,15.0,60.0,Schick,16.34
2025-05-20,Germany,Berlin,SKU_3,Oral-B Electric Toothbrush,Personal Care,BOGO,,6,5.0,30.0,Philips,4.65
2025-05-20,Germany,Berlin,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Tampax,4.94
2025-05-20,Germany,Munich,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,4,6.0,24.0,Pantene,6.3
2025-05-20,Germany,Munich,SKU_2,Gillette Mach3 Razor,Personal Care,BOGO,,5,15.0,75.0,Schick,15.91
2025-05-20,Germany,Munich,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Elmex,5.41
2025-05-20,Germany,Munich,SKU_4,Always Maxi Pads,Feminine Care,BOGO,,5,5.0,25.0,Carefree,5.7
2025-05-20,Germany,Hamburg,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,Herbal Essences,5.69
2025-05-20,Germany,Hamburg,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,BIC,14.51
2025-05-20,Germany,Hamburg,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Colgate,5.81
2025-05-20,Germany,Hamburg,SKU_4,Always Maxi Pads,Feminine Care,BOGO,,2,5.0,10.0,Carefree,5.75
2025-05-20,France,Paris,SKU_1,Head & Shoulders Shampoo,Personal Care,BOGO,,4,6.0,24.0,Pantene,6.88
2025-05-20,France,Paris,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,Schick,14.44
2025-05-20,France,Paris,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,10,5.0,50.0,Colgate,4.59
2025-05-20,France,Paris,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,3,5.0,15.0,Tampax,5.29
2025-05-20,France,Lyon,SKU_1,Head & Shoulders Shampoo,Personal Care,BOGO,,4,6.0,24.0,L'Oreal,6.97
2025-05-20,France,Lyon,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,Wilkinson,14.57
2025-05-20,France,Lyon,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,5,5.0,25.0,Colgate,5.86
2025-05-20,France,Lyon,SKU_4,Always Maxi Pads,Feminine Care,BOGO,,5,5.0,25.0,Carefree,4.71
2025-05-20,France,Marseille,SKU_1,Head & Shoulders Shampoo,Personal Care,Seasonal Discount,,2,6.0,12.0,Pantene,5.94
2025-05-20,France,Marseille,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,4,15.0,60.0,Schick,14.84
2025-05-20,France,Marseille,SKU_3,Oral-B Electric Toothbrush,Personal Care,BOGO,Colgate,2,5.0,10.0,Colgate,4.73
2025-05-20,France,Marseille,SKU_4,Always Maxi Pads,Feminine Care,Seasonal Discount,,1,5.0,5.0,Tampax,5.81
2025-05-20,Italy,Rome,SKU_1,Head & Shoulders Shampoo,Personal Care,Bundle Deal,,5,6.0,30.0,L'Oreal,6.14
2025-05-20,Italy,Rome,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,Schick,14.36
2025-05-20,Italy,Rome,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Elmex,4.72
2025-05-20,Italy,Rome,SKU_4,Always Maxi Pads,Feminine Care,New Product Launch,,2,5.0,10.0,Carefree,5.13
2025-05-20,Italy,Milan,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,L'Oreal,5.43
2025-05-20,Italy,Milan,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,Schick,14.04
2025-05-20,Italy,Milan,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Philips,4.51
2025-05-20,Italy,Milan,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,3,5.0,15.0,Carefree,4.54
2025-05-20,Italy,Naples,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,1,6.0,6.0,Herbal Essences,7.2
2025-05-20,Italy,Naples,SKU_2,Gillette Mach3 Razor,Personal Care,Clearance,,3,15.0,45.0,BIC,15.52
2025-05-20,Italy,Naples,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Colgate,5.59
2025-05-20,Italy,Naples,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,1,5.0,5.0,Tampax,5.61
2025-05-21,Germany,Berlin,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,3,6.0,18.0,L'Oreal,6.98
2025-05-21,Germany,Berlin,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,4,15.0,60.0,BIC,13.97
2025-05-21,Germany,Berlin,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Colgate,5.29
2025-05-21,Germany,Berlin,SKU_4,Always Maxi Pads,Feminine Care,Clearance,,5,5.0,25.0,Natracare,4.98
2025-05-21,Germany,Munich,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,Herbal Essences,6.39
2025-05-21,Germany,Munich,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,Schick,14.99
2025-05-21,Germany,Munich,SKU_3,Oral-B Electric Toothbrush,Personal Care,BOGO,,3,5.0,15.0,Colgate,4.78
2025-05-21,Germany,Munich,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Natracare,5.51
2025-05-21,Germany,Hamburg,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,L'Oreal,5.47
2025-05-21,Germany,Hamburg,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,1,15.0,15.0,Wilkinson,17.53
2025-05-21,Germany,Hamburg,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Elmex,4.72
2025-05-21,Germany,Hamburg,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,1,5.0,5.0,Tampax,5.42
2025-05-21,France,Paris,SKU_1,Head & Shoulders Shampoo,Personal Care,Seasonal Discount,,10,6.0,60.0,Herbal Essences,6.76
2025-05-21,France,Paris,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,5,15.0,75.0,BIC,13.83
2025-05-21,France,Paris,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,7,5.0,35.0,Philips,5.85
2025-05-21,France,Paris,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,5,5.0,25.0,Natracare,5.03
2025-05-21,France,Lyon,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,3,6.0,18.0,Pantene,7.19
2025-05-21,France,Lyon,SKU_2,Gillette Mach3 Razor,Personal Care,Seasonal Discount,,5,15.0,75.0,Schick,13.81
2025-05-21,France,Lyon,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Elmex,5.58
2025-05-21,France,Lyon,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,5,5.0,25.0,Natracare,4.74
2025-05-21,France,Marseille,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,1,6.0,6.0,Herbal Essences,6.12
2025-05-21,France,Marseille,SKU_2,Gillette Mach3 Razor,Personal Care,Bundle Deal,,1,15.0,15.0,Schick,15.49
2025-05-21,France,Marseille,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,1,5.0,5.0,Colgate,5.11
2025-05-21,France,Marseille,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,1,5.0,5.0,Carefree,5.01
2025-05-21,Italy,Rome,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,Pantene,1,6.0,6.0,Herbal Essences,6.78
2025-05-21,Italy,Rome,SKU_2,Gillette Mach3 Razor,Personal Care,Bundle Deal,,4,15.0,60.0,Schick,17.19
2025-05-21,Italy,Rome,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,5,5.0,25.0,Philips,5.0
2025-05-21,Italy,Rome,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Carefree,5.22
2025-05-21,Italy,Milan,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,Herbal Essences,6.16
2025-05-21,Italy,Milan,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,Schick,16.17
2025-05-21,Italy,Milan,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,5,5.0,25.0,Colgate,4.73
2025-05-21,Italy,Milan,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Carefree,5.71
2025-05-21,Italy,Naples,SKU_1,Head & Shoulders Shampoo,Personal Care,BOGO,,2,6.0,12.0,Pantene,6.83
2025-05-21,Italy,Naples,SKU_2,Gillette Mach3 Razor,Personal Care,Seasonal Discount,,1,15.0,15.0,BIC,16.16
2025-05-21,Italy,Naples,SKU_3,Oral-B Electric Toothbrush,Personal Care,BOGO,,2,5.0,10.0,Elmex,5.62
2025-05-21,Italy,Naples,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,1,5.0,5.0,Tampax,5.98
2025-05-22,Germany,Berlin,SKU_1,Head & Shoulders Shampoo,Personal Care,BOGO,,5,6.0,30.0,Herbal Essences,7.06
2025-05-22,Germany,Berlin,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,4,15.0,60.0,BIC,16.25
2025-05-22,Germany,Berlin,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Colgate,5.27
2025-05-22,Germany,Berlin,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,3,5.0,15.0,Natracare,5.3
2025-05-22,Germany,Munich,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,4,6.0,24.0,Herbal Essences,6.24
2025-05-22,Germany,Munich,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,Wilkinson,15.66
2025-05-22,Germany,Munich,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,7,5.0,35.0,Philips,5.6
2025-05-22,Germany,Munich,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Natracare,5.99
2025-05-22,Germany,Hamburg,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,3,6.0,18.0,Pantene,5.48
2025-05-22,Germany,Hamburg,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,1,15.0,15.0,BIC,14.54
2025-05-22,Germany,Hamburg,SKU_3,Oral-B Electric Toothbrush,Personal Care,Seasonal Discount,,3,5.0,15.0,Elmex,4.82
2025-05-22,Germany,Hamburg,SKU_4,Always Maxi Pads,Feminine Care,Clearance,,2,5.0,10.0,Tampax,5.75
2025-05-22,France,Paris,SKU_1,Head & Shoulders Shampoo,Personal Care,New Product Launch,,14,6.0,84.0,L'Oreal,6.16
2025-05-22,France,Paris,SKU_2,Gillette Mach3 Razor,Personal Care,Seasonal Discount,Wilkinson,4,15.0,60.0,BIC,15.86
2025-05-22,France,Paris,SKU_3,Oral-B Electric Toothbrush,Personal Care,Bundle Deal,Colgate,9,5.0,45.0,Philips,5.2
2025-05-22,France,Paris,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,3,5.0,15.0,Carefree,5.78
2025-05-22,France,Lyon,SKU_1,Head & Shoulders Shampoo,Personal Care,New Product Launch,,8,6.0,48.0,L'Oreal,6.3
2025-05-22,France,Lyon,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,1,15.0,15.0,Schick,16.51
2025-05-22,France,Lyon,SKU_3,Oral-B Electric Toothbrush,Personal Care,BOGO,,4,5.0,20.0,Elmex,4.53
2025-05-22,France,Lyon,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,1,5.0,5.0,Tampax,5.48
2025-05-22,France,Marseille,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,L'Oreal,5.83
2025-05-22,France,Marseille,SKU_2,Gillette Mach3 Razor,Personal Care,Clearance,,3,15.0,45.0,Schick,17.4
2025-05-22,France,Marseille,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Philips,5.63
2025-05-22,France,Marseille,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,Carefree,2,5.0,10.0,Natracare,4.66
2025-05-22,Italy,Rome,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,3,6.0,18.0,Pantene,5.59
2025-05-22,Italy,Rome,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,BIC,14.82
2025-05-22,Italy,Rome,SKU_3,Oral-B Electric Toothbrush,Personal Care,BOGO,,12,5.0,60.0,Elmex,4.69
2025-05-22,Italy,Rome,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Carefree,5.61
2025-05-22,Italy,Milan,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,6,6.0,36.0,L'Oreal,7.18
2025-05-22,Italy,Milan,SKU_2,Gillette Mach3 Razor,Personal Care,Clearance,,3,15.0,45.0,BIC,16.45
2025-05-22,Italy,Milan,SKU_3,Oral-B Electric Toothbrush,Personal Care,BOGO,Colgate,7,5.0,35.0,Elmex,4.87
2025-05-22,Italy,Milan,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,4,5.0,20.0,Tampax,5.35
2025-05-22,Italy,Naples,SKU_1,Head & Shoulders Shampoo,Personal Care,BOGO,,3,6.0,18.0,L'Oreal,6.85
2025-05-22,Italy,Naples,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,Schick,17.83
